Name,TAM_NAM_T,AMP_NAM_T,PROV_NAM_T,Latitude,Longitude
วัดชายแดนสามัคคี,นาดี,ด่านซ้าย,เลย,17.472005,101.1321
วัดบ้านหนองทุ่ม,นาดี,ด่านซ้าย,เลย,17.430208,101.183333
วัดโพธิ์ศรี,นาดี,ด่านซ้าย,เลย,17.381552,101.159632
วัดโพธิ์ศรี,นาดี,ด่านซ้าย,เลย,17.449535,101.190666
วัดโพนงาม,นาดี,ด่านซ้าย,เลย,17.405231,101.174561
วัดโพนงาม,นาดี,ด่านซ้าย,เลย,17.405245,101.17091
วัดโพนศรี,นาดี,ด่านซ้าย,เลย,17.446863,101.198419
วัดโพนศรีสว่าง,นาดี,ด่านซ้าย,เลย,17.463441,101.160954
วัดโพนศรีสว่าง,นาดี,ด่านซ้าย,เลย,17.465747,101.157063
วัดศรัทธาธรรม,นาดี,ด่านซ้าย,เลย,17.358138,101.152604
วัดสว่างอารมณ์,นาดี,ด่านซ้าย,เลย,17.351869,101.162018
วัดสว่างอารมณ์วัฒนา,นาดี,ด่านซ้าย,เลย,17.379399,101.157023
วัดสว่างอารมณ์วัฒนา,นาดี,ด่านซ้าย,เลย,17.380516,101.153369
วัดหนองทุ่ม,นาดี,ด่านซ้าย,เลย,17.425047,101.186699
วัดดอนตูม,นาหอ,ด่านซ้าย,เลย,17.333749,101.14632
วัดดอนตูมบ้านหนองผือ,นาหอ,ด่านซ้าย,เลย,17.331841,101.149435
วัดป่าคีรีวงษ์,นาหอ,ด่านซ้าย,เลย,17.3355,101.14729
วัดศรีเจริญพัฒนา,นาหอ,ด่านซ้าย,เลย,17.331869,101.159184
วัดศรีบุญเรือง,นาหอ,ด่านซ้าย,เลย,17.352959,101.149956
วัดศรีภูมิ,นาหอ,ด่านซ้าย,เลย,17.323714,101.150594
วัดศรีภูมิ,นาหอ,ด่านซ้าย,เลย,17.325629,101.146693
วัดศรีมงคล,นาหอ,ด่านซ้าย,เลย,17.307788,101.148176
วัดศรีสะอาด,นาหอ,ด่านซ้าย,เลย,17.346085,101.151175
วัดศรีสะอาด,นาหอ,ด่านซ้าย,เลย,17.347567,101.149766
วัดแสงสว่างอารมณ์,นาหอ,ด่านซ้าย,เลย,17.327411,101.153998
วัดป่าภูผาทั่ง,ปากหมัน,ด่านซ้าย,เลย,17.522672,101.185759
วัดโพธิ์ศรีจันทร์,ปากหมัน,ด่านซ้าย,เลย,17.51203,101.235691
วัดโพนแท่นพัฒนาราม,ปากหมัน,ด่านซ้าย,เลย,17.495105,101.179596
วัดโพนสว่าง,ปากหมัน,ด่านซ้าย,เลย,17.435804,101.191755
วัดโพนสว่าง,ปากหมัน,ด่านซ้าย,เลย,17.458176,101.238436
วัดโพนสว่าง,ปากหมัน,ด่านซ้าย,เลย,17.459602,101.235252
วัดศรีชมชื่น,ปากหมัน,ด่านซ้าย,เลย,17.483464,101.192345
วัดศรีชมภู,ปากหมัน,ด่านซ้าย,เลย,17.469633,101.195788
วัดใหม่สามัคคีชายแดน,ปากหมัน,ด่านซ้าย,เลย,17.520013,101.18221
วัดใหม่สามัคคีชายแดน,ปากหมัน,ด่านซ้าย,เลย,17.520594,101.179777
วัดเนินสวรรค์,โป่ง,ด่านซ้าย,เลย,17.063839,101.167124
วัดบ่อแก้ววนาราม,โป่ง,ด่านซ้าย,เลย,17.129798,101.176565
วัดบ้านโป่งใหญ่,โป่ง,ด่านซ้าย,เลย,17.183028,101.157458
วัดป่าบ้านปางคอม,โป่ง,ด่านซ้าย,เลย,17.064465,101.169341
วัดป่าศิริรุ่งเรือง,โป่ง,ด่านซ้าย,เลย,17.211164,101.174823
วัดป่าศิริรุ่งเรืองโป่งชี,โป่ง,ด่านซ้าย,เลย,17.211953,101.168497
วัดโป่งใหญ่,โป่ง,ด่านซ้าย,เลย,17.181626,101.161498
วัดศรัทธาธรรม,โป่ง,ด่านซ้าย,เลย,17.098654,101.174656
วัดศรัทธาธรรม,โป่ง,ด่านซ้าย,เลย,17.098986,101.170259
วัดศรีบุญเรืองโป่งชี,โป่ง,ด่านซ้าย,เลย,17.210461,101.158432
วัดศรีพรม,โป่ง,ด่านซ้าย,เลย,17.096065,101.187374
วัดศรีวนาราม,โป่ง,ด่านซ้าย,เลย,17.209425,101.161135
วัดสว่างพัฒนา,โป่ง,ด่านซ้าย,เลย,17.150928,101.176849
วัดสว่างพัฒนา,โป่ง,ด่านซ้าย,เลย,17.152765,101.172355
วัดกกโพธิ์,โพนสูง,ด่านซ้าย,เลย,17.29031,101.310613
วัดจอมศรี,โพนสูง,ด่านซ้าย,เลย,17.291714,101.245799
วัดจอมศรี,โพนสูง,ด่านซ้าย,เลย,17.293901,101.234615
วัดชัยนาม,โพนสูง,ด่านซ้าย,เลย,17.290282,101.253315
วัดชัยนาม,โพนสูง,ด่านซ้าย,เลย,17.291873,101.249133
วัดนิมิตรมงคลวนาราม,โพนสูง,ด่านซ้าย,เลย,17.284644,101.271459
วัดเนินสรวง,โพนสูง,ด่านซ้าย,เลย,17.317107,101.273537
วัดโนนสว่าง,โพนสูง,ด่านซ้าย,เลย,17.326179,101.251032
วัดป่าช้าหนองอุ่มลัว,โพนสูง,ด่านซ้าย,เลย,17.335039,101.245707
วัดป่าศรีพันตุง,โพนสูง,ด่านซ้าย,เลย,17.287788,101.264415
วัดป่าศิริปัญโญ,โพนสูง,ด่านซ้าย,เลย,17.305094,101.245616
วัดป่าศิริปัญโญ,โพนสูง,ด่านซ้าย,เลย,17.305681,101.242918
วัดสามัคคีธรรม,โพนสูง,ด่านซ้าย,เลย,17.279579,101.259443
วัดสามัคคีธรรม,โพนสูง,ด่านซ้าย,เลย,17.281643,101.260918
วัดป่าผาซำแคน,วังยาว,ด่านซ้าย,เลย,17.238431,101.306582
วัดป่าผาซำแคน,วังยาว,ด่านซ้าย,เลย,17.238671,101.304595
วัดราษฎร์บำรุง,วังยาว,ด่านซ้าย,เลย,17.211067,101.334988
วัดราษฎร์บำรุง,วังยาว,ด่านซ้าย,เลย,17.271621,101.349813
วัดตาดเสี้ยว,อิปุ่ม,ด่านซ้าย,เลย,17.133502,101.230627
วัดราษฎร์สามัคคี,อิปุ่ม,ด่านซ้าย,เลย,17.134832,101.248221
วัดป่าจิตมั่นคงธรรม,โคกใหญ่,ท่าลี่,เลย,17.549231,101.482417
วัดป่าอัมพวัน,โคกใหญ่,ท่าลี่,เลย,17.560577,101.511176
วัดโพนศรี,โคกใหญ่,ท่าลี่,เลย,17.576911,101.498323
วัดโพนศรี,โคกใหญ่,ท่าลี่,เลย,17.579391,101.494998
วัดอรัญญวารี,โคกใหญ่,ท่าลี่,เลย,17.529501,101.467013
